"","filename","dyadNumber","condition","game","trial","target","choice","correct","trialStart","trialEnd","trialValue","startOfNextTrial","signallingPlayer","role","turnNumber","turnType","turnStart","turnEnd","turnLength","modality","signalStart","signalEnd","signalLength","signalType","trialString","modalityCondition","playerId","itemId","turnString","trialLength"
"86","D10_TT_Coded.eaf","D10","Auditory",3,13,5,5,TRUE,1095562,1109315,"Ga3 Tu13 Ta5 {2 3 *5*} Ch5",1110102,2,"Director",1,"T1",1101995,1105605,3610,"Acoustic",1102000,1103300,1300,"X","Auditory D10 3 13","vocal","D10 2","Auditory 5","Auditory vocal D10 1101995 1105605",7320
"87","D10_TT_Coded.eaf","D10","Auditory",3,13,5,5,TRUE,1095562,1109315,"Ga3 Tu13 Ta5 {2 3 *5*} Ch5",1110102,2,"Director",1,"T1",1101995,1105605,3610,"Acoustic",1104700,1105600,900,"X","Auditory D10 3 13","vocal","D10 2","Auditory 5","Auditory vocal D10 1101995 1105605",7320
"88","D10_TT_Coded.eaf","D10","Auditory",3,14,7,7,TRUE,1110102,1117502,"Ga3 Tu14 Ta7 {*7* 2 3} Ch7",1119074,1,"Director",1,"T1",1113220,1116010,2790,"Acoustic",1113230,1114200,970,"X","Auditory D10 3 14","vocal","D10 1","Auditory 7","Auditory vocal D10 1113220 1116010",4282
"89","D10_TT_Coded.eaf","D10","Auditory",3,14,7,7,TRUE,1110102,1117502,"Ga3 Tu14 Ta7 {*7* 2 3} Ch7",1119074,1,"Director",1,"T1",1113220,1116010,2790,"Acoustic",1114310,1116010,1700,"X","Auditory D10 3 14","vocal","D10 1","Auditory 7","Auditory vocal D10 1113220 1116010",4282
"90","D10_TT_Coded.eaf","D10","Auditory",3,15,1,1,TRUE,1119074,1131657,"Ga3 Tu15 Ta1 {6 4 *1*} Ch1",1131657,2,"Director",1,"T1",1122900,1126500,3600,"Acoustic",1122905,1124905,2000,"X","Auditory D10 3 15","vocal","D10 2","Auditory 1","Auditory vocal D10 1122900 1126500",8757
"91","D10_TT_Coded.eaf","D10","Auditory",3,15,1,1,TRUE,1119074,1131657,"Ga3 Tu15 Ta1 {6 4 *1*} Ch1",1131657,2,"Director",1,"T1",1122900,1126500,3600,"Acoustic",1125010,1126500,1490,"X","Auditory D10 3 15","vocal","D10 2","Auditory 1","Auditory vocal D10 1122900 1126500",8757
"92","D10_TT_Coded.eaf","D10","Visual",0,0,2,2,TRUE,1245932,1287722,"Ga0 Tu0 Ta2 {5 1 *2*} Ch2",1288539,2,"Director",1,"T1",1267680,1280900,13220,"Acoustic",1267690,1273200,5510,"X","Visual D10 0 0","vocal","D10 2","Visual 2","Visual vocal D10 1267680 1280900",20042
"93","D10_TT_Coded.eaf","D10","Visual",0,0,2,2,TRUE,1245932,1287722,"Ga0 Tu0 Ta2 {5 1 *2*} Ch2",1288539,2,"Director",1,"T1",1267680,1280900,13220,"Acoustic",1277100,1280900,3800,"X","Visual D10 0 0","vocal","D10 2","Visual 2","Visual vocal D10 1267680 1280900",20042
"94","D10_TT_Coded.eaf","D10","Visual",0,1,3,3,TRUE,1288539,1318508,"Ga0 Tu1 Ta3 {8 *3* 4} Ch3",1320097,1,"Director",1,"T1",1294115,1315800,21685,"Acoustic",1294115,1295205,1090,"X","Visual D10 0 1","vocal","D10 1","Visual 3","Visual vocal D10 1294115 1315800",24393
"95","D10_TT_Coded.eaf","D10","Visual",0,1,3,3,TRUE,1288539,1318508,"Ga0 Tu1 Ta3 {8 *3* 4} Ch3",1320097,1,"Director",1,"T1",1294115,1315800,21685,"Acoustic",1314910,1315800,890,"X","Visual D10 0 1","vocal","D10 1","Visual 3","Visual vocal D10 1294115 1315800",24393
"96","D10_TT_Coded.eaf","D10","Visual",0,2,7,7,TRUE,1320097,1332712,"Ga0 Tu2 Ta7 {*7* 2 3} Ch7",1333946,2,"Director",1,"T1",1323105,1330915,7810,"Acoustic",1323100,1326500,3400,"X","Visual D10 0 2","vocal","D10 2","Visual 7","Visual vocal D10 1323105 1330915",9607
"97","D10_TT_Coded.eaf","D10","Visual",0,2,7,7,TRUE,1320097,1332712,"Ga0 Tu2 Ta7 {*7* 2 3} Ch7",1333946,2,"Director",1,"T1",1323105,1330915,7810,"Acoustic",1328690,1330910,2220,"X","Visual D10 0 2","vocal","D10 2","Visual 7","Visual vocal D10 1323105 1330915",9607
"98","D10_TT_Coded.eaf","D10","Visual",0,3,1,4,FALSE,1333946,1361505,"Ga0 Tu3 Ta1 {6 *4* 1} Ch4",1363783,1,"Director",1,"T1",1349200,1350400,1200,"Acoustic",1349200,1350400,1200,"X","Visual D10 0 3","vocal","D10 1","Visual 1","Visual vocal D10 1349200 1350400",12305
"99","D10_TT_Coded.eaf","D10","Visual",0,4,5,5,TRUE,1363783,1396534,"Ga0 Tu4 Ta5 {7 *5* 6} Ch5",1398097,2,"Director",1,"T1",1372900,1377800,4900,"Acoustic",1372900,1377800,4900,"X","Visual D10 0 4","vocal","D10 2","Visual 5","Visual vocal D10 1372900 1377800",23634
"100","D10_TT_Coded.eaf","D10","Visual",0,5,4,4,TRUE,1398097,1405785,"Ga0 Tu5 Ta4 {*4* 7 1} Ch4",1408831,1,"Director",1,"T1",1402210,1403400,1190,"Acoustic",1402210,1403400,1190,"X","Visual D10 0 5","vocal","D10 1","Visual 4","Visual vocal D10 1402210 1403400",3575
"101","D10_TT_Coded.eaf","D10","Visual",0,6,3,3,TRUE,1408831,1414021,"Ga0 Tu6 Ta3 {4 5 *3*} Ch3",1415329,2,"Director",1,"T1",1407000,1410000,3000,"Acoustic",1407005,1407905,900,"X","Visual D10 0 6","vocal","D10 2","Visual 3","Visual vocal D10 1407000 1410000",7021
"102","D10_TT_Coded.eaf","D10","Visual",0,6,3,3,TRUE,1408831,1414021,"Ga0 Tu6 Ta3 {4 5 *3*} Ch3",1415329,2,"Director",1,"T1",1407000,1410000,3000,"Acoustic",1409300,1410000,700,"X","Visual D10 0 6","vocal","D10 2","Visual 3","Visual vocal D10 1407000 1410000",7021
"103","D10_TT_Coded.eaf","D10","Visual",0,7,8,5,FALSE,1415329,1426289,"Ga0 Tu7 Ta8 {*5* 8 3} Ch5",1427373,1,"Director",1,"T1",1418710,1422210,3500,"Acoustic",1418710,1422210,3500,"X","Visual D10 0 7","vocal","D10 1","Visual 8","Visual vocal D10 1418710 1422210",7579
"104","D10_TT_Coded.eaf","D10","Visual",0,8,6,6,TRUE,1427373,1449500,"Ga0 Tu8 Ta6 {2 *6* 8} Ch6",1450792,2,"Director",1,"T1",1436790,1447200,10410,"Acoustic",1436795,1439605,2810,"X","Visual D10 0 8","vocal","D10 2","Visual 6","Visual vocal D10 1436790 1447200",12710
"105","D10_TT_Coded.eaf","D10","Visual",0,8,6,6,TRUE,1427373,1449500,"Ga0 Tu8 Ta6 {2 *6* 8} Ch6",1450792,2,"Director",1,"T1",1436790,1447200,10410,"Acoustic",1440195,1441915,1720,"X","Visual D10 0 8","vocal","D10 2","Visual 6","Visual vocal D10 1436790 1447200",12710
"106","D10_TT_Coded.eaf","D10","Visual",0,8,6,6,TRUE,1427373,1449500,"Ga0 Tu8 Ta6 {2 *6* 8} Ch6",1450792,2,"Director",1,"T1",1436790,1447200,10410,"Acoustic",1445110,1447200,2090,"X","Visual D10 0 8","vocal","D10 2","Visual 6","Visual vocal D10 1436790 1447200",12710
"107","D10_TT_Coded.eaf","D10","Visual",0,9,2,2,TRUE,1450792,1459248,"Ga0 Tu9 Ta2 {*2* 1 4} Ch2",1460076,1,"Director",1,"T1",1454510,1456900,2390,"Acoustic",1454510,1456900,2390,"X","Visual D10 0 9","vocal","D10 1","Visual 2","Visual vocal D10 1454510 1456900",4738
"108","D10_TT_Coded.eaf","D10","Visual",0,10,4,4,TRUE,1460076,1475787,"Ga0 Tu10 Ta4 {6 5 *4*} Ch4",1476815,2,"Director",1,"T1",1466305,1472605,6300,"Acoustic",1466300,1467500,1200,"X","Visual D10 0 10","vocal","D10 2","Visual 4","Visual vocal D10 1466305 1472605",9482
"109","D10_TT_Coded.eaf","D10","Visual",0,10,4,4,TRUE,1460076,1475787,"Ga0 Tu10 Ta4 {6 5 *4*} Ch4",1476815,2,"Director",1,"T1",1466305,1472605,6300,"Acoustic",1468500,1469600,1100,"X","Visual D10 0 10","vocal","D10 2","Visual 4","Visual vocal D10 1466305 1472605",9482
"110","D10_TT_Coded.eaf","D10","Visual",0,10,4,4,TRUE,1460076,1475787,"Ga0 Tu10 Ta4 {6 5 *4*} Ch4",1476815,2,"Director",1,"T1",1466305,1472605,6300,"Acoustic",1470000,1472600,2600,"X","Visual D10 0 10","vocal","D10 2","Visual 4","Visual vocal D10 1466305 1472605",9482
"111","D10_TT_Coded.eaf","D10","Visual",0,11,7,7,TRUE,1476815,1486919,"Ga0 Tu11 Ta7 {8 *7* 3} Ch7",1488346,1,"Director",1,"T1",1479300,1484200,4900,"Acoustic",1479300,1484200,4900,"X","Visual D10 0 11","vocal","D10 1","Visual 7","Visual vocal D10 1479300 1484200",7619
"112","D10_TT_Coded.eaf","D10","Visual",0,12,8,8,TRUE,1488346,1503770,"Ga0 Tu12 Ta8 {1 *8* 6} Ch8",1505271,2,"Director",1,"T1",1496710,1499900,3190,"Acoustic",1496710,1499900,3190,"X","Visual D10 0 12","vocal","D10 2","Visual 8","Visual vocal D10 1496710 1499900",7060
"113","D10_TT_Coded.eaf","D10","Visual",0,13,6,6,TRUE,1505271,1524543,"Ga0 Tu13 Ta6 {*6* 7 8} Ch6",1525528,1,"Director",1,"T1",1510300,1513200,2900,"Acoustic",1510300,1513200,2900,"X","Visual D10 0 13","vocal","D10 1","Visual 6","Visual vocal D10 1510300 1513200",14243
"114","D10_TT_Coded.eaf","D10","Visual",0,14,1,1,TRUE,1525528,1541159,"Ga0 Tu14 Ta1 {*1* 7 2} Ch1",1542319,2,"Director",1,"T1",1533000,1539000,6000,"Acoustic",1533010,1535205,2195,"X","Visual D10 0 14","vocal","D10 2","Visual 1","Visual vocal D10 1533000 1539000",8159
"115","D10_TT_Coded.eaf","D10","Visual",0,14,1,1,TRUE,1525528,1541159,"Ga0 Tu14 Ta1 {*1* 7 2} Ch1",1542319,2,"Director",1,"T1",1533000,1539000,6000,"Acoustic",1535500,1537200,1700,"X","Visual D10 0 14","vocal","D10 2","Visual 1","Visual vocal D10 1533000 1539000",8159
"116","D10_TT_Coded.eaf","D10","Visual",0,14,1,1,TRUE,1525528,1541159,"Ga0 Tu14 Ta1 {*1* 7 2} Ch1",1542319,2,"Director",1,"T1",1533000,1539000,6000,"Acoustic",1537800,1539000,1200,"X","Visual D10 0 14","vocal","D10 2","Visual 1","Visual vocal D10 1533000 1539000",8159
"117","D10_TT_Coded.eaf","D10","Visual",0,15,5,5,TRUE,1542319,1556343,"Ga0 Tu15 Ta5 {2 3 *5*} Ch5",1560215,1,"Director",1,"T1",1547610,1551800,4190,"Acoustic",1547600,1548700,1100,"X","Visual D10 0 15","vocal","D10 1","Visual 5","Visual vocal D10 1547610 1551800",8733
"118","D10_TT_Coded.eaf","D10","Visual",0,15,5,5,TRUE,1542319,1556343,"Ga0 Tu15 Ta5 {2 3 *5*} Ch5",1560215,1,"Director",1,"T1",1547610,1551800,4190,"Acoustic",1549010,1549810,800,"X","Visual D10 0 15","vocal","D10 1","Visual 5","Visual vocal D10 1547610 1551800",8733
"119","D10_TT_Coded.eaf","D10","Visual",0,15,5,5,TRUE,1542319,1556343,"Ga0 Tu15 Ta5 {2 3 *5*} Ch5",1560215,1,"Director",1,"T1",1547610,1551800,4190,"Acoustic",1550000,1550800,800,"X","Visual D10 0 15","vocal","D10 1","Visual 5","Visual vocal D10 1547610 1551800",8733
"120","D10_TT_Coded.eaf","D10","Visual",0,15,5,5,TRUE,1542319,1556343,"Ga0 Tu15 Ta5 {2 3 *5*} Ch5",1560215,1,"Director",1,"T1",1547610,1551800,4190,"Acoustic",1550905,1551805,900,"X","Visual D10 0 15","vocal","D10 1","Visual 5","Visual vocal D10 1547610 1551800",8733
"121","D10_TT_Coded.eaf","D10","Visual",1,0,7,7,TRUE,1560215,1576751,"Ga1 Tu0 Ta7 {*7* 2 3} Ch7",1579166,2,"Director",1,"T1",1571210,1574600,3390,"Acoustic",1571220,1572810,1590,"X","Visual D10 1 0","vocal","D10 2","Visual 7","Visual vocal D10 1571210 1574600",5541
"122","D10_TT_Coded.eaf","D10","Visual",1,0,7,7,TRUE,1560215,1576751,"Ga1 Tu0 Ta7 {*7* 2 3} Ch7",1579166,2,"Director",1,"T1",1571210,1574600,3390,"Acoustic",1573120,1574590,1470,"X","Visual D10 1 0","vocal","D10 2","Visual 7","Visual vocal D10 1571210 1574600",5541
"123","D10_TT_Coded.eaf","D10","Visual",1,1,1,6,FALSE,1579166,1586950,"Ga1 Tu1 Ta1 {*6* 4 1} Ch6",1587326,1,"Director",1,"T1",1579290,1581100,1810,"Acoustic",1579290,1581100,1810,"X","Visual D10 1 1","vocal","D10 1","Visual 1","Visual vocal D10 1579290 1581100",7660
"124","D10_TT_Coded.eaf","D10","Visual",1,2,3,3,TRUE,1587326,1593333,"Ga1 Tu2 Ta3 {4 5 *3*} Ch3",1593750,2,"Director",1,"T1",1588410,1590500,2090,"Acoustic",1588410,1589310,900,"X","Visual D10 1 2","vocal","D10 2","Visual 3","Visual vocal D10 1588410 1590500",4923
"125","D10_TT_Coded.eaf","D10","Visual",1,2,3,3,TRUE,1587326,1593333,"Ga1 Tu2 Ta3 {4 5 *3*} Ch3",1593750,2,"Director",1,"T1",1588410,1590500,2090,"Acoustic",1590015,1590505,490,"X","Visual D10 1 2","vocal","D10 2","Visual 3","Visual vocal D10 1588410 1590500",4923
"126","D10_TT_Coded.eaf","D10","Visual",1,3,8,8,TRUE,1593750,1606453,"Ga1 Tu3 Ta8 {5 *8* 3} Ch8",1606677,1,"Director",1,"T1",1596670,1601100,4430,"Acoustic",1596675,1597705,1030,"X","Visual D10 1 3","vocal","D10 1","Visual 8","Visual vocal D10 1596670 1601100",9783
"127","D10_TT_Coded.eaf","D10","Visual",1,3,8,8,TRUE,1593750,1606453,"Ga1 Tu3 Ta8 {5 *8* 3} Ch8",1606677,1,"Director",1,"T1",1596670,1601100,4430,"Acoustic",1597810,1598800,990,"X","Visual D10 1 3","vocal","D10 1","Visual 8","Visual vocal D10 1596670 1601100",9783
"128","D10_TT_Coded.eaf","D10","Visual",1,3,8,8,TRUE,1593750,1606453,"Ga1 Tu3 Ta8 {5 *8* 3} Ch8",1606677,1,"Director",1,"T1",1596670,1601100,4430,"Acoustic",1599110,1600000,890,"X","Visual D10 1 3","vocal","D10 1","Visual 8","Visual vocal D10 1596670 1601100",9783
"129","D10_TT_Coded.eaf","D10","Visual",1,3,8,8,TRUE,1593750,1606453,"Ga1 Tu3 Ta8 {5 *8* 3} Ch8",1606677,1,"Director",1,"T1",1596670,1601100,4430,"Acoustic",1600200,1601100,900,"X","Visual D10 1 3","vocal","D10 1","Visual 8","Visual vocal D10 1596670 1601100",9783
"130","D10_TT_Coded.eaf","D10","Visual",1,4,5,7,FALSE,1606677,1621556,"Ga1 Tu4 Ta5 {*7* 5 6} Ch7",1623572,2,"Director",1,"T1",1611390,1614400,3010,"Acoustic",1611390,1612500,1110,"X","Visual D10 1 4","vocal","D10 2","Visual 5","Visual vocal D10 1611390 1614400",10166
"131","D10_TT_Coded.eaf","D10","Visual",1,4,5,7,FALSE,1606677,1621556,"Ga1 Tu4 Ta5 {*7* 5 6} Ch7",1623572,2,"Director",1,"T1",1611390,1614400,3010,"Acoustic",1612710,1614400,1690,"X","Visual D10 1 4","vocal","D10 2","Visual 5","Visual vocal D10 1611390 1614400",10166
"132","D10_TT_Coded.eaf","D10","Visual",1,5,4,4,TRUE,1623572,1629820,"Ga1 Tu5 Ta4 {*4* 7 1} Ch4",1630260,1,"Director",1,"T1",1625190,1628710,3520,"Acoustic",1625190,1628710,3520,"X","Visual D10 1 5","vocal","D10 1","Visual 4","Visual vocal D10 1625190 1628710",4630
"133","D10_TT_Coded.eaf","D10","Visual",1,6,6,6,TRUE,1630260,1638132,"Ga1 Tu6 Ta6 {2 *6* 8} Ch6",1640045,2,"Director",1,"T1",1632800,1638000,5200,"Acoustic",1632800,1638000,5200,"X","Visual D10 1 6","vocal","D10 2","Visual 6","Visual vocal D10 1632800 1638000",5332
"134","D10_TT_Coded.eaf","D10","Visual",1,7,2,2,TRUE,1640045,1642924,"Ga1 Tu7 Ta2 {*2* 1 4} Ch2",1643716,1,"Director",1,"T1",1639410,1642700,3290,"Acoustic",1639410,1642700,3290,"X","Visual D10 1 7","vocal","D10 1","Visual 2","Visual vocal D10 1639410 1642700",3514
"135","D10_TT_Coded.eaf","D10","Visual",1,8,1,1,TRUE,1643716,1650523,"Ga1 Tu8 Ta1 {*1* 7 2} Ch1",1652420,2,"Director",1,"T1",1645095,1650415,5320,"Acoustic",1645100,1646610,1510,"X","Visual D10 1 8","vocal","D10 2","Visual 1","Visual vocal D10 1645095 1650415",5428
"136","D10_TT_Coded.eaf","D10","Visual",1,8,1,1,TRUE,1643716,1650523,"Ga1 Tu8 Ta1 {*1* 7 2} Ch1",1652420,2,"Director",1,"T1",1645095,1650415,5320,"Acoustic",1647100,1648400,1300,"X","Visual D10 1 8","vocal","D10 2","Visual 1","Visual vocal D10 1645095 1650415",5428
"137","D10_TT_Coded.eaf","D10","Visual",1,8,1,1,TRUE,1643716,1650523,"Ga1 Tu8 Ta1 {*1* 7 2} Ch1",1652420,2,"Director",1,"T1",1645095,1650415,5320,"Acoustic",1649095,1650425,1330,"X","Visual D10 1 8","vocal","D10 2","Visual 1","Visual vocal D10 1645095 1650415",5428
"138","D10_TT_Coded.eaf","D10","Visual",1,9,5,3,FALSE,1652420,1662123,"Ga1 Tu9 Ta5 {2 *3* 5} Ch3",1662355,1,"Director",1,"T1",1653300,1658400,5100,"Acoustic",1653315,1654115,800,"X","Visual D10 1 9","vocal","D10 1","Visual 5","Visual vocal D10 1653300 1658400",8823
"139","D10_TT_Coded.eaf","D10","Visual",1,9,5,3,FALSE,1652420,1662123,"Ga1 Tu9 Ta5 {2 *3* 5} Ch3",1662355,1,"Director",1,"T1",1653300,1658400,5100,"Acoustic",1654410,1658410,4000,"X","Visual D10 1 9","vocal","D10 1","Visual 5","Visual vocal D10 1653300 1658400",8823
"140","D10_TT_Coded.eaf","D10","Visual",1,10,2,2,TRUE,1662355,1667427,"Ga1 Tu10 Ta2 {5 1 *2*} Ch2",1668764,2,"Director",1,"T1",1663490,1666810,3320,"Acoustic",1663490,1666810,3320,"X","Visual D10 1 10","vocal","D10 2","Visual 2","Visual vocal D10 1663490 1666810",3937
"141","D10_TT_Coded.eaf","D10","Visual",1,11,3,3,TRUE,1668764,1672996,"Ga1 Tu11 Ta3 {8 *3* 4} Ch3",1672674,1,"Director",1,"T1",1668600,1670000,1400,"Acoustic",1668600,1670000,1400,"X","Visual D10 1 11","vocal","D10 1","Visual 3","Visual vocal D10 1668600 1670000",4396
"142","D10_TT_Coded.eaf","D10","Visual",1,12,8,8,TRUE,1672674,1688562,"Ga1 Tu12 Ta8 {1 *8* 6} Ch8",1690715,2,"Director",1,"T1",1674400,1681910,7510,"Acoustic",1674400,1676510,2110,"X","Visual D10 1 12","vocal","D10 2","Visual 8","Visual vocal D10 1674400 1681910",14162
"143","D10_TT_Coded.eaf","D10","Visual",1,12,8,8,TRUE,1672674,1688562,"Ga1 Tu12 Ta8 {1 *8* 6} Ch8",1690715,2,"Director",1,"T1",1674400,1681910,7510,"Acoustic",1680510,1681910,1400,"X","Visual D10 1 12","vocal","D10 2","Visual 8","Visual vocal D10 1674400 1681910",14162
"144","D10_TT_Coded.eaf","D10","Visual",1,13,6,6,TRUE,1690715,1699699,"Ga1 Tu13 Ta6 {*6* 7 8} Ch6",1699233,1,"Director",1,"T1",1693095,1697905,4810,"Acoustic",1693100,1694700,1600,"X","Visual D10 1 13","vocal","D10 1","Visual 6","Visual vocal D10 1693095 1697905",6604
"145","D10_TT_Coded.eaf","D10","Visual",1,13,6,6,TRUE,1690715,1699699,"Ga1 Tu13 Ta6 {*6* 7 8} Ch6",1699233,1,"Director",1,"T1",1693095,1697905,4810,"Acoustic",1694915,1696305,1390,"X","Visual D10 1 13","vocal","D10 1","Visual 6","Visual vocal D10 1693095 1697905",6604
"146","D10_TT_Coded.eaf","D10","Visual",1,13,6,6,TRUE,1690715,1699699,"Ga1 Tu13 Ta6 {*6* 7 8} Ch6",1699233,1,"Director",1,"T1",1693095,1697905,4810,"Acoustic",1696515,1697905,1390,"X","Visual D10 1 13","vocal","D10 1","Visual 6","Visual vocal D10 1693095 1697905",6604
"147","D10_TT_Coded.eaf","D10","Visual",1,14,4,4,TRUE,1699233,1705818,"Ga1 Tu14 Ta4 {6 5 *4*} Ch4",1707076,2,"Director",1,"T1",1701120,1704610,3490,"Acoustic",1701130,1702000,870,"X","Visual D10 1 14","vocal","D10 2","Visual 4","Visual vocal D10 1701120 1704610",4698
"148","D10_TT_Coded.eaf","D10","Visual",1,14,4,4,TRUE,1699233,1705818,"Ga1 Tu14 Ta4 {6 5 *4*} Ch4",1707076,2,"Director",1,"T1",1701120,1704610,3490,"Acoustic",1702200,1704610,2410,"X","Visual D10 1 14","vocal","D10 2","Visual 4","Visual vocal D10 1701120 1704610",4698
"149","D10_TT_Coded.eaf","D10","Visual",1,15,7,8,FALSE,1707076,1715923,"Ga1 Tu15 Ta7 {*8* 7 3} Ch8",1718905,1,"Director",1,"T1",1707510,1711620,4110,"Acoustic",1707500,1708400,900,"X","Visual D10 1 15","vocal","D10 1","Visual 7","Visual vocal D10 1707510 1711620",8413
"150","D10_TT_Coded.eaf","D10","Visual",1,15,7,8,FALSE,1707076,1715923,"Ga1 Tu15 Ta7 {*8* 7 3} Ch8",1718905,1,"Director",1,"T1",1707510,1711620,4110,"Acoustic",1708605,1709515,910,"X","Visual D10 1 15","vocal","D10 1","Visual 7","Visual vocal D10 1707510 1711620",8413
"151","D10_TT_Coded.eaf","D10","Visual",1,15,7,8,FALSE,1707076,1715923,"Ga1 Tu15 Ta7 {*8* 7 3} Ch8",1718905,1,"Director",1,"T1",1707510,1711620,4110,"Acoustic",1709705,1710505,800,"X","Visual D10 1 15","vocal","D10 1","Visual 7","Visual vocal D10 1707510 1711620",8413
"152","D10_TT_Coded.eaf","D10","Visual",1,15,7,8,FALSE,1707076,1715923,"Ga1 Tu15 Ta7 {*8* 7 3} Ch8",1718905,1,"Director",1,"T1",1707510,1711620,4110,"Acoustic",1710700,1711620,920,"X","Visual D10 1 15","vocal","D10 1","Visual 7","Visual vocal D10 1707510 1711620",8413
"153","D10_TT_Coded.eaf","D10","Visual",2,0,8,8,TRUE,1718905,1727360,"Ga2 Tu0 Ta8 {1 *8* 6} Ch8",1728603,2,"Director",1,"T1",1721210,1725610,4400,"Acoustic",1721215,1722015,800,"X","Visual D10 2 0","vocal","D10 2","Visual 8","Visual vocal D10 1721210 1725610",6150
"154","D10_TT_Coded.eaf","D10","Visual",2,0,8,8,TRUE,1718905,1727360,"Ga2 Tu0 Ta8 {1 *8* 6} Ch8",1728603,2,"Director",1,"T1",1721210,1725610,4400,"Acoustic",1722400,1723210,810,"X","Visual D10 2 0","vocal","D10 2","Visual 8","Visual vocal D10 1721210 1725610",6150
"155","D10_TT_Coded.eaf","D10","Visual",2,0,8,8,TRUE,1718905,1727360,"Ga2 Tu0 Ta8 {1 *8* 6} Ch8",1728603,2,"Director",1,"T1",1721210,1725610,4400,"Acoustic",1723505,1724415,910,"X","Visual D10 2 0","vocal","D10 2","Visual 8","Visual vocal D10 1721210 1725610",6150
"156","D10_TT_Coded.eaf","D10","Visual",2,0,8,8,TRUE,1718905,1727360,"Ga2 Tu0 Ta8 {1 *8* 6} Ch8",1728603,2,"Director",1,"T1",1721210,1725610,4400,"Acoustic",1724705,1725615,910,"X","Visual D10 2 0","vocal","D10 2","Visual 8","Visual vocal D10 1721210 1725610",6150
"157","D10_TT_Coded.eaf","D10","Visual",2,1,6,6,TRUE,1728603,1733706,"Ga2 Tu1 Ta6 {*6* 7 8} Ch6",1734784,1,"Director",1,"T1",1729510,1733510,4000,"Acoustic",1729515,1730205,690,"X","Visual D10 2 1","vocal","D10 1","Visual 6","Visual vocal D10 1729510 1733510",4196
"158","D10_TT_Coded.eaf","D10","Visual",2,1,6,6,TRUE,1728603,1733706,"Ga2 Tu1 Ta6 {*6* 7 8} Ch6",1734784,1,"Director",1,"T1",1729510,1733510,4000,"Acoustic",1730305,1731105,800,"X","Visual D10 2 1","vocal","D10 1","Visual 6","Visual vocal D10 1729510 1733510",4196
"159","D10_TT_Coded.eaf","D10","Visual",2,1,6,6,TRUE,1728603,1733706,"Ga2 Tu1 Ta6 {*6* 7 8} Ch6",1734784,1,"Director",1,"T1",1729510,1733510,4000,"Acoustic",1731200,1731910,710,"X","Visual D10 2 1","vocal","D10 1","Visual 6","Visual vocal D10 1729510 1733510",4196
"160","D10_TT_Coded.eaf","D10","Visual",2,1,6,6,TRUE,1728603,1733706,"Ga2 Tu1 Ta6 {*6* 7 8} Ch6",1734784,1,"Director",1,"T1",1729510,1733510,4000,"Acoustic",1732015,1732615,600,"X","Visual D10 2 1","vocal","D10 1","Visual 6","Visual vocal D10 1729510 1733510",4196
"161","D10_TT_Coded.eaf","D10","Visual",2,1,6,6,TRUE,1728603,1733706,"Ga2 Tu1 Ta6 {*6* 7 8} Ch6",1734784,1,"Director",1,"T1",1729510,1733510,4000,"Acoustic",1732710,1733510,800,"X","Visual D10 2 1","vocal","D10 1","Visual 6","Visual vocal D10 1729510 1733510",4196
"162","D10_TT_Coded.eaf","D10","Visual",2,2,5,6,FALSE,1734784,1741184,"Ga2 Tu2 Ta5 {7 5 *6*} Ch6",1742506,2,"Director",1,"T1",1735605,1740705,5100,"Acoustic",1735620,1738310,2690,"X","Visual D10 2 2","vocal","D10 2","Visual 5","Visual vocal D10 1735605 1740705",5579
"163","D10_TT_Coded.eaf","D10","Visual",2,2,5,6,FALSE,1734784,1741184,"Ga2 Tu2 Ta5 {7 5 *6*} Ch6",1742506,2,"Director",1,"T1",1735605,1740705,5100,"Acoustic",1738600,1740710,2110,"X","Visual D10 2 2","vocal","D10 2","Visual 5","Visual vocal D10 1735605 1740705",5579
"164","D10_TT_Coded.eaf","D10","Visual",2,3,4,4,TRUE,1742506,1745322,"Ga2 Tu3 Ta4 {*4* 7 1} Ch4",1746439,1,"Director",1,"T1",1742710,1744490,1780,"Acoustic",1742715,1743315,600,"X","Visual D10 2 3","vocal","D10 1","Visual 4","Visual vocal D10 1742710 1744490",2612
"165","D10_TT_Coded.eaf","D10","Visual",2,3,4,4,TRUE,1742506,1745322,"Ga2 Tu3 Ta4 {*4* 7 1} Ch4",1746439,1,"Director",1,"T1",1742710,1744490,1780,"Acoustic",1743410,1744500,1090,"X","Visual D10 2 3","vocal","D10 1","Visual 4","Visual vocal D10 1742710 1744490",2612
"166","D10_TT_Coded.eaf","D10","Visual",2,4,2,2,TRUE,1746439,1750048,"Ga2 Tu4 Ta2 {5 1 *2*} Ch2",1750450,2,"Director",1,"T1",1746510,1748890,2380,"Acoustic",1746510,1748890,2380,"X","Visual D10 2 4","vocal","D10 2","Visual 2","Visual vocal D10 1746510 1748890",3538
"167","D10_TT_Coded.eaf","D10","Visual",2,5,3,3,TRUE,1750450,1755114,"Ga2 Tu5 Ta3 {8 *3* 4} Ch3",1755439,1,"Director",1,"T1",1751105,1752305,1200,"Acoustic",1751105,1752305,1200,"X","Visual D10 2 5","vocal","D10 1","Visual 3","Visual vocal D10 1751105 1752305",4009
